city,state,lat,lng
Blairsville,IL,37.8107,-89.1239
Snowville,UT,41.9728,-112.7164
Terral,OK,33.8966,-97.9383
Belfry,MT,45.1375,-108.9985
Melvin,IA,43.2866,-95.609
Gilboa,OH,41.0187,-83.9215
Worley,ID,47.4007,-116.9193
Harrietta,MI,44.3091,-85.7007
Schneider,IN,41.1921,-87.4454
Dent,MN,46.553,-95.7189
Sadler,TX,33.682,-96.8487
Marlboro,OH,40.9505,-81.2165
Albin,WY,41.417,-104.1016
Aurora Springs,MO,38.3243,-92.5822
Elliott,SC,34.1087,-80.1703
Alvan,IL,40.307,-87.6069
Pulaski,GA,32.3904,-81.9565
New Canton,IL,39.6371,-91.0983
Rutledge,AL,31.7241,-86.302
Gladstone,ND,46.8595,-102.5701
Jones Mills,AR,34.4427,-92.8923
Blanca,CO,37.4393,-105.5135
Thorp,WA,47.0656,-120.6709
Chance,MD,38.1772,-75.9366
Wheeler,WA,47.1349,-119.176
Mount Hope,WI,42.9697,-90.8596
Powellville,MD,38.3299,-75.3749
Suissevale,NH,43.7234,-71.3623
South Mills,NC,36.4379,-76.3308
Dwight,NE,41.0827,-97.0191
Jacob City,FL,30.8925,-85.4108
Schaefer Lake,IN,39.2828,-85.7517
Luxemburg,IA,42.604,-91.0726
Straughn,IN,39.8082,-85.2909
Ingalls,OK,36.1047,-96.8708
East Germantown,IN,39.8131,-85.1371
Velarde,NM,36.1608,-105.9659
Sehili,AZ,36.2807,-109.1814
Beardsley,MN,45.5577,-96.7139
Shelly,MN,47.4584,-96.8197
Renwick,IA,42.8269,-93.9813
Seminary,MS,31.5581,-89.4987
Bliss,ID,42.9243,-114.9479
Hortonville,IN,40.0861,-86.1608
Happys Inn,MT,48.0638,-115.135
Ebro,FL,30.4369,-85.8791
Villa Quintero,PR,18.4255,-66.235
Ranchette Estates,TX,26.4844,-97.822
Cincinnati,IA,40.6309,-92.9222
Newton Hamilton,PA,40.3925,-77.8354
Michigamme,MI,46.5335,-88.0627
Waterloo,OR,44.4947,-122.8242
Rockland,ID,42.5731,-112.8744
Box Springs,GA,32.5495,-84.6568
Murdock,NE,40.9261,-96.2809
Boones Mill,VA,37.1156,-79.9514
Mitiwanga,OH,41.3813,-82.466
Cannonville,UT,37.5689,-112.0531
Chugwater,WY,41.7557,-104.8229
Shiloh,NJ,39.4595,-75.297
Coulter,IA,42.733,-93.3701
Wind Ridge,PA,39.9111,-80.4322
Hornsby,TN,35.2285,-88.8293
Hoople,ND,48.5358,-97.6389
Elm Hall,MI,43.3624,-84.8335
St. Thomas,MO,38.367,-92.216
Ford,KS,37.6366,-99.7539
Rochester,TX,33.3142,-99.8565
Pine Flat,CA,35.8746,-118.6428
Moore,ID,43.7344,-113.3675
Seaton,IL,41.1023,-90.7991
Bridgeport,NJ,39.8009,-75.3468
Santa Cruz,NM,35.9939,-106.0359
Sulphur Springs,OH,40.8723,-82.8766
Westboro,WI,45.3608,-90.2934
Deering,AK,66.0722,-162.7435
Patch Grove,WI,42.9403,-90.9723
Cooper Landing,AK,60.4945,-149.841
Dalton,WI,43.6562,-89.2069
Benedict,ND,47.8301,-101.0843
Calhoun,IL,38.6512,-88.044
Alfred,TX,27.8742,-97.9799
Bellechester,MN,44.371,-92.5113
Burkettsville,OH,40.353,-84.6426
New Marion,IN,39.0076,-85.3588
Millhousen,IN,39.2114,-85.435
Reightown,PA,40.6021,-78.3441
Buckingham Courthouse,VA,37.5541,-78.5514
Grand Cane,LA,32.0836,-93.8088
East Kingston,NY,41.9524,-73.9704
Casanova,PA,40.9556,-78.1584
Harrisonville,NJ,39.6881,-75.2701
LaFayette,KY,36.6599,-87.6585
Winn,MI,43.5187,-84.9011
Caledonia,IL,42.3686,-88.8939
Newburg,WV,39.3889,-79.8536
Butteville,OR,45.2562,-122.8357
Paguate,NM,35.1473,-107.3814
Buckland,OH,40.6235,-84.2599
Tullos,LA,31.8188,-92.3293
Force,PA,41.2581,-78.5035
Lerna,IL,39.4177,-88.2885
Kappa,IL,40.6755,-89.006
Fairview,KY,36.8426,-87.3055
Madrid,NE,40.8525,-101.5278
Cadiz,IN,39.9511,-85.4867
Grand View-on-Hudson,NY,41.0627,-73.9208
Glenwood,NC,35.6161,-81.9833
East Enterprise,IN,38.8703,-84.989
Corinth,KY,38.4997,-84.6031
Dames Quarter,MD,38.1697,-75.8895
New Deal,TN,36.5139,-86.5629
Delta,AL,33.447,-85.6746
New Paris,PA,40.1084,-78.643
Huttonsville,WV,38.7139,-79.9765
Canadian,OK,35.174,-95.6494
Saddle Butte,MT,48.5235,-109.6449
Hankins,NY,41.8214,-75.0804
Rose,OK,36.2123,-95.0381
Lincoln,MI,44.6842,-83.4133
Plattville,IL,41.5343,-88.3835
Cape Meares,OR,45.5153,-123.9536
Mindoro,WI,44.0202,-91.1019
Thedford,NE,41.979,-100.5746
Pattonsburg,MO,40.0715,-94.106
Barclay,MD,39.1451,-75.8655
Kempton,IN,40.2881,-86.2294
Tiawah,OK,36.2483,-95.5362
Moskowite Corner,CA,38.4464,-122.1944
Burr Oak,IA,43.458,-91.8619
Rowena,SD,43.5191,-96.5561
Union Dale,PA,41.7154,-75.4818
Young America,IN,40.5686,-86.3467
Ensenada,NM,36.731,-106.5368
Gene Autry,OK,34.3151,-97.0383
Callaway,MN,46.982,-95.912
Belgrade,NE,41.4709,-98.0678
Schell City,MO,38.0192,-94.1167
Candlewood Knolls,CT,41.4791,-73.4636
Dix,NE,41.2342,-103.4867
Lima,IL,40.1767,-91.3783
Eureka,NC,35.5414,-77.8763
Browning,MO,40.0348,-93.16
Edgar Springs,MO,37.7025,-91.8662
Verlot,WA,48.1003,-121.7679
East Globe,AZ,33.3511,-110.7061
Woodman,WI,43.0925,-90.7978
Moore,MT,46.975,-109.6949
Ridgeway,OH,40.5122,-83.5692
Spring Lake,IN,39.7767,-85.8536
Bath,IL,40.1905,-90.1425
Cherry Creek,SD,44.6048,-101.4996
Manitou,OK,34.5072,-98.9812
Greensboro Bend,VT,44.5582,-72.2643
West Canaveral Groves,FL,28.3928,-80.8459
Walton,KS,38.1187,-97.2582
Brooker,FL,29.8877,-82.3327
Downsville,LA,32.6264,-92.4129
Dennison,MN,44.4088,-93.0303
Acme,WA,48.7158,-122.2077
Columbus,KY,36.7596,-89.102
Delmont,NJ,39.2152,-74.9494
Lawrence,NE,40.2902,-98.2596
Rapid River,MI,45.9264,-86.9743
Babb,MT,48.8777,-113.4408
Sickles Corner,PA,40.5533,-78.2795
Geuda Springs,KS,37.1114,-97.1505
Reeves,LA,30.5215,-93.0428
Sammons Point,IL,41.0316,-87.8593
Everton,MO,37.3429,-93.7023
Lehigh,OK,34.4707,-96.2208
Marenisco,MI,46.3737,-89.712
Colp,IL,37.8074,-89.0786
Pemberton,MN,44.0085,-93.7837
Salladasburg,PA,41.2783,-77.2273
Fiddletown,CA,38.5069,-120.7602
Old Washington,OH,40.0376,-81.4443
Forest City,IL,40.3723,-89.8325
Dalton,MN,46.1739,-95.9155
Bagley,IA,41.8464,-94.4303
Rye,AR,33.7505,-91.9985
Lodgepole,NE,41.1491,-102.639
Loachapoka,AL,32.6049,-85.5948
Rockville,AL,31.4058,-87.8442
Deer Park,WI,45.1887,-92.3879
Kossuth,MS,34.8726,-88.6428
Lane,KS,38.4398,-95.0819
Schooner Bay,VA,37.763,-75.768
White Mountain,AK,64.6812,-163.4228
Hall Summit,LA,32.1768,-93.3055
Pounding Mill,VA,37.079,-81.7106
Brownsville,IN,39.6645,-85.0047
Braggs,OK,35.6634,-95.1984
Bluff City,AR,33.7224,-93.1316
Thompsons,TX,29.4906,-95.6304
Pueblito del Carmen,PR,18.0316,-66.1656
Falmouth,MI,44.2429,-85.0848
Lutsen,MN,47.6715,-90.6885
Ruthton,MN,44.1776,-96.1035
Thousand Island Park,NY,44.2865,-76.0254
Harris,IA,43.4451,-95.4372
Silver Peak,NV,37.7578,-117.6386
Flasher,ND,46.4521,-101.2324
Hilltop,GA,33.1063,-84.4382
Gordon,OH,39.9303,-84.5091
Denton,GA,31.7222,-82.6968
Lakeside-Beebe Run,NJ,39.4522,-75.2497
Potter,WI,44.1203,-88.0989
Gonvick,MN,47.7391,-95.5125
South Frydek,TX,29.7318,-96.0738
Eden,SD,45.6168,-97.4196
Keyport,WA,47.6999,-122.624
Malcom,IA,41.7061,-92.5553
Pikes Creek,PA,41.3085,-76.1028
Pinion Pines,AZ,35.1466,-113.9058
Manor Creek,KY,38.2981,-85.5873
Winona,KS,39.0618,-101.2449
Creola,LA,31.43,-92.4829
Kennerdell,PA,41.2787,-79.8219
Ridgefield,IL,42.2707,-88.362
Pulpotio Bareas,NM,32.2179,-107.7728
Quinwood,WV,38.0586,-80.706
Hordville,NE,41.0793,-97.8904
Twilight,PA,40.1158,-79.8936
Baumstown,PA,40.2777,-75.8066
Leesville,OH,40.4519,-81.2095
Kamaili,HI,19.4391,-154.9189
Somerset,IN,40.6694,-85.8315
New Haven,VT,44.1266,-73.151
Waterford,VA,39.1859,-77.6109
Lucan,MN,44.41,-95.4134
West Sullivan,MO,38.192,-91.1919
Maysville,IA,41.6497,-90.7184
Comfort,WV,38.1317,-81.6102
White Lake,WI,45.1617,-88.7704
Wildwood,KY,38.249,-85.5747
Mullin,TX,31.5551,-98.6657
Madrid,AL,31.0356,-85.3992
Meridian,NY,43.163,-76.5382
Streetman,TX,31.8787,-96.3306
Laotto,IN,41.2903,-85.198
Salvo,NC,35.5488,-75.4689
Georgetown,MS,31.8698,-90.1648
Marengo,OH,40.4008,-82.811
Humphrey,AR,34.4225,-91.7025
Belleville,NY,43.7893,-76.1153
Bone Gap,IL,38.4449,-87.9976
Zoar,OH,40.6134,-81.4232
Pumpkin Center,CA,35.2653,-119.0324
Currie,MN,44.0704,-95.6668
Durbin,WV,38.5471,-79.8278
Scranton,AR,35.3606,-93.5394
Sheldon,WI,45.3119,-90.9567
Bear Dance,MT,47.902,-114.0273
Ames,OK,36.247,-98.1861
Mercersville,MD,39.4968,-77.7672
San Lorenzo,NM,32.8086,-107.9221
Philadelphia,MO,39.8387,-91.7391
Vermilion,IL,39.5803,-87.588
Portage,UT,41.9756,-112.2405
Pleasant Valley,CT,41.9083,-72.9924
Gideon,OK,35.9972,-95.028
Silver City,MS,33.0951,-90.4968
Harper,OR,43.857,-117.6265
Rock River,WY,41.7317,-105.9752
Manuel Garcia,TX,26.3337,-98.7017
Woden,IA,43.2308,-93.9114
Snelling,SC,33.2416,-81.4622
Kalihiwai,HI,22.2165,-159.4405
Rosalia,KS,37.8158,-96.625
North Robinson,OH,40.7924,-82.8568
Cranberry Lake,NY,44.2063,-74.8426
Crowley,CO,38.1935,-103.8597
Clarksville,PA,39.9745,-80.044
Neibert,WV,37.7861,-81.9341
Anderson,SD,43.5194,-96.6141
Neahkahnie,OR,45.7324,-123.9399
Rio,LA,30.6914,-89.8896
South Hero,VT,44.6479,-73.3017
Fort Fetter,PA,40.4301,-78.4044
Nash,OK,36.6649,-98.0517
Salamonia,IN,40.3859,-84.8649
Lava Hot Springs,ID,42.6198,-112.0098
Red Rock,OK,36.4601,-97.1796
Prospect,NY,43.3025,-75.1513
Summitville,OH,40.6759,-80.8876
Lima,MT,44.6384,-112.5917
New Minden,IL,38.438,-89.3705
Shoal Creek Estates,MO,37.0173,-94.4933
Russell,AR,35.3621,-91.51
Scotland,GA,32.0472,-82.8181
Lyle,WA,45.6956,-121.2805
Lacassine,LA,30.2331,-92.9208
Morris Chapel,TN,35.3139,-88.3558
Bethune,CO,39.3038,-102.4234
Saxis,VA,37.926,-75.7224
Kirkwood,CA,38.693,-120.0641
Harrison,NE,42.6879,-103.8826
Beulah,MI,44.6292,-86.0963
Paxtonville,PA,40.7702,-77.0808
Mead Ranch,AZ,34.346,-111.143
Youngstown,PA,40.2798,-79.3659
Pulaski,IL,37.2163,-89.2078
Middleberg,OK,35.1067,-97.7341
Jette,MT,47.7169,-114.1905
Saugany Lake,IN,41.7213,-86.593
Milton,IL,39.5646,-90.6499
Power,MT,47.7203,-111.6944
Nebo,KY,37.3832,-87.6416
Pease,MN,45.6996,-93.6491
Lula,MS,34.4545,-90.4779
Vicco,KY,37.2161,-83.0609
Thurman,IA,40.8201,-95.7488
Lolita,TX,28.8326,-96.5388
Creswell,NC,35.8743,-76.4031
Barkeyville,PA,41.1965,-79.9826
Elrosa,MN,45.563,-94.9473
Campbellton,FL,30.9505,-85.4025
Shamrock Lakes,IN,40.4117,-85.4262
Conception Junction,MO,40.2684,-94.6914
Hiltons,VA,36.6548,-82.4678
Springview,NE,42.8249,-99.7475
Elmo,MO,40.5187,-95.117
Pleasure Bend,LA,29.9205,-90.646
San Simeon,CA,35.6182,-121.1374
Gildford,MT,48.5738,-110.3072
Otter Lake,IN,41.6368,-85.1681
Cementon,NY,42.1356,-73.9193
Mystic,IA,40.7792,-92.9446
Sweet Water,AL,32.1046,-87.8619
Hardtner,KS,37.0144,-98.6492
Hoodsport,WA,47.4022,-123.1535
Scotsdale,MO,38.3917,-90.5907
Blunt,SD,44.5159,-99.9885
Volga,IA,42.8029,-91.5423
Utica,MN,43.9772,-91.9494
Lansford,ND,48.627,-101.376
Riverdale,MI,43.3828,-84.8392
New Holland,IL,40.1835,-89.5825
Hancock,IA,41.3924,-95.3636
West Leipsic,OH,41.1053,-84.0011
Brownsville,OH,39.9437,-82.2516
Eminence,IN,39.5214,-86.6414
Bolton Landing,NY,43.563,-73.6529
Bowersville,OH,39.5808,-83.7234
Missouri City,MO,39.2383,-94.3026
Nerstrand,MN,44.3429,-93.0638
Union Center,WI,43.6826,-90.2634
Western,NE,40.3931,-97.1984
Linn Grove,IA,42.8928,-95.2424
Blue Ridge,IN,39.5192,-85.6355
Alpha,MI,46.0441,-88.3776
Hanksville,UT,38.3724,-110.7138
Sinai,SD,44.2445,-97.044
Magnolia,MN,43.644,-96.0753
Manville,WY,42.7796,-104.6176
Horn Hill,AL,31.2382,-86.3211
Union,NE,40.8144,-95.9215
Adair,IL,40.4183,-90.4974
Glidden,WI,46.1346,-90.5721
Mullinville,KS,37.5885,-99.4754
Duchess Landing,OK,35.3985,-95.4165
Crouch,ID,44.1161,-115.974
Watson,AR,33.894,-91.2566
Coral,PA,40.502,-79.1746
Isabel,SD,45.3939,-101.4325
Aurora,IA,42.6194,-91.7295
Van,WV,37.9712,-81.7138
Shubert,NE,40.2359,-95.6837
South Haven,MN,45.2927,-94.2174
Oliver,GA,32.5215,-81.533
Brussels,IL,38.9483,-90.5887
Iona,MN,43.9148,-95.7857
Fancy Gap,VA,36.6771,-80.6997
Tarsney Lakes,MO,38.9506,-94.205
Bear Valley,CA,37.5697,-120.1199
Minto,AK,65.1033,-149.5565
Rhododendron,OR,45.3149,-121.8887
Sanostee,NM,36.4329,-108.873
Ore Hill,PA,40.2924,-78.4032
Lindcove,CA,36.358,-119.0646
San Isidro,TX,26.7136,-98.4479
Prescott,IA,41.0235,-94.613
Hanston,KS,38.1229,-99.7127
Letona,AR,35.3635,-91.8295
Ardencroft,DE,39.8056,-75.4862
Templeton,PA,40.9185,-79.4603
Mapleton,KS,38.0155,-94.8834
Roosevelt,OK,34.8483,-99.0223
Seldovia Village,AK,59.453,-151.5905
Petty,TX,33.6034,-95.8055
Geneseo,KS,38.517,-98.1545
Wolf Summit,WV,39.2822,-80.462
Sayner,WI,45.991,-89.5332
Medicine Lake,MT,48.5023,-104.5018
Galt,IL,41.7894,-89.7541
New Hampton,MO,40.2652,-94.1952
Karthaus,PA,41.1211,-78.1198
Rufus,OR,45.6919,-120.7434
Cloud Lake,FL,26.6743,-80.0731
West Rushville,OH,39.7641,-82.4486
De Tour Village,MI,45.9891,-83.9146
Cainsville,MO,40.4398,-93.7747
Waterloo,SC,34.3561,-82.0572
Huetter,ID,47.7037,-116.8508
Fordville,ND,48.2166,-97.7954
Surry,VA,37.1372,-76.8333
Sallis,MS,33.0215,-89.7647
Fernan Lake Village,ID,47.6726,-116.7472
Thayer,IN,41.1734,-87.3336
Sebastopol,MS,32.5679,-89.334
Union,AL,32.9938,-87.9071
Westdale,TX,27.9657,-97.9937
Keller,WA,48.0852,-118.7164
Elk Garden,WV,39.3862,-79.1556
Blodgett Mills,NY,42.5665,-76.1329
Huckabay,TX,32.3486,-98.2971
Beclabito,NM,36.8335,-109.004
Wolcott,VT,44.5476,-72.4617
Glendale,SC,34.9452,-81.8364
Haleburg,AL,31.4099,-85.1381
Brant Lake South,SD,43.9139,-96.938
Centerville,AR,35.1157,-93.1714
Coldfoot,AK,67.2475,-150.1079
Reliance,SD,43.88,-99.6018
Conesville,OH,40.1851,-81.8921
Goodlow,TX,32.1091,-96.2152
Clifton,WV,39.0041,-82.0393
Blackwell,TX,32.0851,-100.3194
Longview,MS,33.4027,-88.9256
Iglesia Antigua,TX,26.0748,-97.8342
Herlong,CA,40.1417,-120.1397
Malta Bend,MO,39.194,-93.3635
Lonsdale,AR,34.545,-92.8106
Odell,NE,40.0503,-96.8016
Indian Beach,NC,34.6882,-76.8879
Holley,OR,44.349,-122.7855
Utica,MO,39.7456,-93.6286
Center Ridge,AR,35.3796,-92.5694
Smithtown,NC,36.2326,-80.5711
Swan Lake,MT,47.9361,-113.7997
Stokes,NC,35.7106,-77.2677
Maalaea,HI,20.8047,-156.4898
Alpine Village,CA,38.7793,-119.8077
Boardman,NC,34.4365,-78.9468
Newbern,IN,39.2353,-85.7508
Cave-In-Rock,IL,37.4708,-88.1659
Thawville,IL,40.673,-88.1137
Carter,OK,35.217,-99.5036
Kingsbury,IN,41.5302,-86.6972
Mier,IN,40.5748,-85.8233
Industry,CA,34.0175,-117.9267
Wynnedale,IN,39.8325,-86.2002
Brunsville,IA,42.811,-96.2664
Brandt,OH,39.9027,-84.0908
Stockport,IA,40.8573,-91.8334
Okabena,MN,43.7393,-95.3187
Morrill,KS,39.9291,-95.6944
Bentonia,MS,32.6437,-90.3692
Summertown,GA,32.7458,-82.2763
Robbins,CA,38.867,-121.7056
Big Creek,WV,38.0054,-82.0361
Alford,IN,38.4914,-87.2428
North San Ysidro,NM,35.4747,-105.5661
Ursina,PA,39.8153,-79.3325
Plevna,MT,46.4184,-104.5186
Spring Creek Colony,SD,45.9077,-98.8806
Haines,OR,44.9123,-117.9396
Climax,MN,47.6095,-96.8122
Hume,MO,38.0906,-94.5827
Maple Falls,WA,48.9179,-122.0943
Avant,OK,36.4888,-96.045
Vandemere,NC,35.1887,-76.665
Byars,OK,34.8724,-97.0542
Wynot,NE,42.7399,-97.1697
Frannie,WY,44.971,-108.6205
Doland,SD,44.8944,-98.0997
Trinity Village,CA,40.8789,-123.5132
Ellenboro,WV,39.2678,-81.0551
Ivesdale,IL,39.9458,-88.4558
Chili,NM,36.1027,-106.1529
Caledonia,MO,37.7649,-90.7722
Dunmor,KY,37.0753,-86.9951
Montpelier,IA,41.4614,-90.8114
Coatsburg,IL,40.0327,-91.1604
Groveland,IN,39.7606,-86.72
Trego-Rohrersville Station,MD,39.4291,-77.6748
Wakarusa,KS,38.8911,-95.6999
Noxon,MT,47.985,-115.7707
June Lake,CA,37.7778,-119.0953
Barnesville,MD,39.2212,-77.3799
Coahoma,MS,34.3664,-90.522
Somerville,OH,39.5639,-84.6391
Sheridan,TX,29.5023,-96.6761
Reeds,MO,37.1165,-94.1682
Ocoee,TN,35.1235,-84.7167
West Charlotte,VT,44.3099,-73.2546
Beaverton,AL,33.9354,-88.0218
Little York,IN,38.6993,-85.9045
Breaks,VA,37.3004,-82.2758
Bayou Goula,LA,30.2105,-91.1765
Richview,IL,38.3758,-89.1803
Palo Pinto,TX,32.7692,-98.3007
McKee,PA,40.3605,-78.4211
Cleveland,IL,41.5032,-90.3171
Barnesdale,OR,45.6487,-123.8545
Landingville,PA,40.6256,-76.1235
Abney Crossroads,SC,34.5063,-80.5107
Jet,OK,36.6665,-98.1815
Mount Gretna,PA,40.2455,-76.4716
East Smithfield,PA,41.8645,-76.6255
Belfonte,OK,35.5368,-94.5507
Pine Grove,OR,45.1135,-121.3553
Brinson,GA,30.9784,-84.7379
Blackwater,MO,38.9793,-92.992
Fort Shaw,MT,47.4969,-111.8194
Mendota,MN,44.8876,-93.1609
Gurley,NE,41.3214,-102.9745
Amesville,OH,39.4015,-81.9548
Fishing Creek,MD,38.3358,-76.2238
Tenstrike,MN,47.6603,-94.6843
Canal Point,FL,26.8626,-80.6222
Dodge,WI,44.1344,-91.5493
Millfield,OH,39.434,-82.0949
Emmett,MI,42.9934,-82.7653
Fenton,LA,30.3643,-92.9169
Salisbury Center,NY,43.1423,-74.7828
Tumacacori-Carmen,AZ,31.5771,-111.0468
Cable,WI,46.2011,-91.2937
Lewellen,NE,41.3305,-102.1437
New London,IN,40.4434,-86.2714
Whitmore,CA,40.6149,-121.9355
Joice,IA,43.3642,-93.4573
Hobgood,NC,36.0267,-77.394
Corwin Springs,MT,45.1276,-110.7997
Bowling Green,IN,39.3831,-87.0117
Wing,ND,47.1423,-100.2823
Rhoadesville,VA,38.2735,-77.9283
Elcho,WI,45.4354,-89.1861
Mount Hermon,NJ,40.9227,-74.9961
Casa,AR,35.0253,-93.0448
Broughton,IL,37.9345,-88.4624
Wilson Creek,WA,47.423,-119.1176
Long Creek,NC,34.4382,-78.0161
Dateland,AZ,32.8209,-113.5418
Farmers,KY,38.1413,-83.5404
Ethel,MS,33.122,-89.465
Montpelier,LA,30.6823,-90.6545
Perry,IL,39.7821,-90.7474
Lupton,MI,44.4297,-84.0225
Eros,LA,32.3926,-92.4239
Pringle,SD,43.609,-103.5946
Lowndesville,SC,34.2099,-82.6476
Julian,PA,40.8616,-77.9426
Dayville,OR,44.4667,-119.5322
Northwood,PA,40.6864,-78.2272
Stewartsville,IN,38.1848,-87.8328
Hazelton,ND,46.4858,-100.2811
Lakeline,OH,41.6596,-81.4543
Kingston,MN,45.1959,-94.311
Silver Lake,OR,43.1264,-121.0495
Millerton,OK,33.9857,-95.0196
Taneyville,MO,36.7377,-93.0354
Maurice,IA,42.9664,-96.1824
Montour,IA,41.9803,-92.7151
Wren,OH,40.8008,-84.7747
Anchor,IL,40.5681,-88.5385
Central Pacolet,SC,34.9096,-81.7527
Wedderburn,OR,42.4328,-124.4232
Sandia,TX,28.0198,-97.8704
Bay Center,WA,46.6213,-123.9533
Hissop,AL,32.8815,-86.1285
Nashport,OH,40.068,-82.1735
Napoleon,IN,39.2043,-85.3279
Highwood,MT,47.5992,-110.7698
Glenwood,MO,40.5243,-92.5766
Fifty-Six,AR,35.9621,-92.2301
Woodland Hills,NE,40.7511,-96.421
Hortonville,NY,41.7662,-75.0222
Mesic,NC,35.2034,-76.645
Welch,TX,32.9306,-102.1256
Calvary,GA,30.7224,-84.3541
Holy Cross,AK,62.1868,-159.8198
Oakville,IN,40.0792,-85.3905
Goodville,PA,40.128,-76.0046
Broeck Pointe,KY,38.2955,-85.5857
Tonalea,AZ,36.3218,-110.9667
Soper,OK,34.0321,-95.6965
Rio,IL,41.1093,-90.3988
Bon Air,TN,35.9359,-85.3644
Allerton,IL,39.9161,-87.9353
Kennedyville,MD,39.3032,-75.9949
Parral,OH,40.5609,-81.495
Fronton,TX,26.4255,-99.0761
Mackville,KY,37.7355,-85.0701
Fingerville,SC,35.1351,-82.0002
Park Place,PA,40.8384,-76.098
Oakwood Park,MO,39.2047,-94.5738
Aline,OK,36.5097,-98.4485
Dunreith,IN,39.8029,-85.4367
Pryorsburg,KY,36.6899,-88.7124
Glen Hope,PA,40.8009,-78.4985
Haralson,GA,33.2285,-84.569
Tollette,AR,33.8181,-93.8969
Castella,CA,41.1549,-122.3032
Cedar Crest,OK,36.1232,-95.1732
Manley,NE,40.9184,-96.1658
May,TX,31.9798,-98.9247
Portsmouth,IA,41.6501,-95.5192
Bardolph,IL,40.4959,-90.5631
Mears,MI,43.6835,-86.4222
Lakeridge,NV,39.0382,-119.9397
Ashton,SD,44.9931,-98.4991
Malcolm,AL,31.1946,-88.0016
Winnett,MT,47.0043,-108.3466
Arcola,MS,33.2705,-90.88
Belcher,LA,32.7522,-93.8372
Oakville,IA,41.0977,-91.0436
Siasconset,MA,41.2636,-69.9718
Lake George,MN,47.1895,-94.9822
Fountain,MI,44.0484,-86.181
Parkdale,MO,38.4801,-90.5283
Crescent Springs,OK,35.8968,-97.6028
North Bay,WI,42.7644,-87.7812
Peoa,UT,40.7295,-111.3434
Watch Hill,RI,41.3157,-71.8486
Edgefield,LA,32.0501,-93.336
Tustin,MI,44.1009,-85.4589
Burket,IN,41.1549,-85.9687
Minden City,MI,43.6715,-82.7757
Milroy,MN,44.4178,-95.5536
Smithland,KY,37.1387,-88.4038
Bryce Canyon City,UT,37.6814,-112.1588
San Cristobal,NM,36.6101,-105.6319
Aucilla,FL,30.477,-83.7604
Golconda,NV,40.9522,-117.4997
Acorn,AR,34.6379,-94.2025
Nason,IL,38.176,-88.9663
Hambleton,WV,39.0815,-79.6455
Midland,LA,30.1805,-92.5014
Wilsall,MT,45.9844,-110.6604
Saint Anthony,IN,38.3145,-86.8267
Galt,MO,40.1272,-93.388
Godwin,NC,35.2134,-78.677
Blairsville,IN,38.0789,-87.762
Maxville,MT,46.476,-113.2355
Lake Ellsworth Addition,OK,34.8368,-98.3213
Campbell's Island,IL,41.5407,-90.43
Seldovia,AK,59.4396,-151.7111
Ross,TX,31.7282,-97.1123
Warwick,OK,35.6881,-97.0018
Ronks,PA,40.0267,-76.171
Onward,IN,40.6947,-86.1948
Lake Lindsey,FL,28.6322,-82.3617
Bishop Hills,TX,35.2614,-101.9519
Bosworth,MO,39.4699,-93.3357
Lake Tekakwitha,MO,38.4415,-90.7154
Vandervoort,AR,34.38,-94.3643
Reddick,IL,41.0985,-88.2486
Conception,MO,40.2411,-94.6805
Anderson,TX,30.4871,-95.9899
Le Roy,MI,44.0381,-85.4538
Arkabutla,MS,34.7003,-90.1216
McAllister,MT,45.4364,-111.7252
Centerville,NC,36.1865,-78.1113
Elk City,ID,45.8266,-115.4378
Moose Pass,AK,60.4997,-149.4464
Blain City,PA,40.7565,-78.5331
Paris,MI,43.7814,-85.5067
Walkerville,MI,43.7143,-86.1259
Witherbee,NY,44.0824,-73.5339
Apple Grove,WV,38.6663,-82.1706
Kane,IL,39.1905,-90.3512
Statesville,TN,36.0198,-86.1206
Napoleon,MO,39.1293,-94.0857
Bushton,KS,38.5124,-98.3959
Tecopa,CA,35.835,-116.2074
Mount Briar,MD,39.4426,-77.6873
Sedgewickville,MO,37.5146,-89.9061
West Point,IL,40.2556,-91.1836
Colcord,WV,37.9451,-81.4374
Searles,MN,44.2307,-94.4362
Twin Bridges,MT,45.5429,-112.3341
Chesterfield,IL,39.2566,-90.0668
Spring Garden,AL,33.973,-85.5558
Rockdale,WI,42.9717,-89.0318
Pittsburg,IN,40.5928,-86.7017
New Point,IN,39.3096,-85.3266
Harvel,IL,39.3577,-89.5322
Arnegard,ND,47.8084,-103.4388
Medon,TN,35.4556,-88.8636
Tampa,KS,38.5481,-97.1542
Farmington,DE,38.8699,-75.579
Roadstown,NJ,39.4431,-75.3169
Alsea,OR,44.3815,-123.5958
Soldier Creek,SD,43.3237,-100.8883
Crabtree,PA,40.3637,-79.4695
Idanha,OR,44.7029,-122.0843
Summit Station,PA,40.562,-76.2013
Troutville,PA,41.0259,-78.7863
Arcola,IN,41.1037,-85.2941
Watkins,IA,41.8931,-91.985
Lunenburg,VT,44.457,-71.6803
Rew,PA,41.8992,-78.5388
Tyner,IN,41.4098,-86.4025
Orwin,PA,40.5839,-76.5314
Dilley,OR,45.4917,-123.1222
Sawyerville,IL,39.0785,-89.802
Wixon Valley,TX,30.7639,-96.3193
Roosevelt,WA,45.7476,-120.2161
Dutch Flat,CA,39.208,-120.8345
McCracken,KS,38.5821,-99.5684
